Gene.symbol	Gene.ID	adj.P.Val	logFC
CDK20	23552	0.0860753050893359	0.390326120166667
CP	1356	0.0860753050893359	-0.6536085795
NXPH3	11248	0.0861361242461141	0.42404155938889
FBXO3	26273	0.0862978194417631	0.452402743222224
PODXL	5420	0.0862978253967372	0.446621813166668
ZCCHC9	84240	0.0862978253967372	0.450626673500004
KATNA1	11104	0.0863640603652	0.469766668555557
GAL3ST3	89792	0.0863749094395969	0.426652138499999
UQCRFS1	7386	0.0864001291874841	0.596687933611111
LTK	4058	0.0864048408106063	-0.588187742333333
		0.0864177225749528	0.681677871944448
SMG9	56006	0.0865567576688923	0.353161147444445
PYM1	84305	0.0865567576688923	0.405253765666663
		0.0865950773644703	-1.10672573794444
		0.0866711480865437	0.55022908438889
GTF2I	2969	0.0866711480865437	-0.966929160944446
MT1H	4496	0.0866711480865437	0.625871851888892
		0.0866711480865437	-1.09598815388889
DKFZP434K028	26070	0.0866711480865437	0.479916157666668
SNORA51	677831	0.0866711480865437	-0.518314763833335
TAOK3	51347	0.0867579593132684	-0.371326743444442
		0.0867706379503618	1.27318949872223
HSPA7///HSPA6	3311///3310	0.0868315404753779	0.853388777944446
		0.0868846852635774	0.489163650722223
		0.08690160064351	-0.880449976111111
		0.0869378233526064	0.482242825944445
PSMC4	5704	0.0870139649047774	0.553129583222221
		0.0871005693001094	-0.643723194611113
LRRFIP1	9208	0.0871064009468088	0.926508297444444
		0.0871500547777499	-0.823911367444444
BHLHE40	8553	0.0871538864882176	0.764643994833332
		0.0871655426057607	-0.992021884777779
PCYOX1	51449	0.0871655426057607	0.571816794777778
BCAM	4059	0.087182563399927	-0.390450382611112
KIAA0825	285600	0.0872183704197219	0.837281721444445
SLCO4C1	353189	0.0872183704197219	1.11241694855556
CAB39	51719	0.0872183704197219	0.345142605722224
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1	644019///445571///220869///150472///55871///644019///445571///220869///55871	0.0872276688075001	0.996393094500001
		0.0873277105028149	-0.488327842055555
		0.0873871206766492	1.00587559888889
OXSR1	9943	0.0874424457283176	-0.347923961277781
MDH1	4190	0.0874424457283176	-0.450820996166664
GMDS	2762	0.0875074242335605	-0.432457119333336
ESD	2098	0.087589266088936	-0.520926632944442
UBE2G2	7327	0.0878602839916866	-0.346031108444442
		0.0879002594579166	-0.514110169
SH3BGR	6450	0.0879940705253646	-0.361846352944445
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	729092///642517///414224///414189///119385///119016	0.0880247725777384	-0.615278257500002
		0.0880978104656729	0.870034182944446
URI1	8725	0.0881282344978814	-0.501096630222222
PI4KAP1///PI4KAP2///HIC2///PI4KA	728233///375133///23119///5297	0.0881282344978814	-0.314976856833333
		0.0881635917178539	0.693450329444446
MYO15B	80022	0.0883411798513852	-0.444860393555556
		0.0884062979977427	0.648269644555555
ECT2	1894	0.0884143487829196	-0.806589528388891
CASC3	22794	0.0884143487829196	-0.326182032388887
KCNMB3	27094	0.0884143487829196	-0.824856424055555
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1	644019///445571///220869///150472///55871///644019///445571///220869///55871	0.0884420848657009	-1.2194300725
		0.088497655847626	1.2588698735
TBC1D8B	54885	0.088497655847626	-0.738698119833333
MTFR1L	56181	0.0885156215647223	0.413630254055555
FAM136A	84908	0.0885156215647223	-0.42417447938889
ISX	91464	0.0885527931606388	0.3985248715
SNORA54	677833	0.0887052791148494	-0.80382073061111
DKK3	27122	0.0887200683156335	0.460520465555555
SS18	6760	0.0887383147390244	-0.391535499277777
		0.0887383147390244	-1.07053577388889
ZNF786	136051	0.0887383147390244	0.544679087777778
BCLAF1	9774	0.0887700328904306	-0.579653918444448
GCNT7	140687	0.088937243643427	0.49758772438889
		0.0891686563951518	0.932717642388888
HNF1A	6927	0.0892027207796035	0.402169898666665
NANOGP1///NANOG	404635///79923	0.0892461823811516	0.367478087000001
LOC101928751	101928751	0.089298073467418	0.416618093944444
		0.089298073467418	0.61351153727778
		0.0893840129293818	0.329572569333334
CD2	914	0.0893913783910494	-0.774950496833333
AHNAK	79026	0.0893913783910494	0.726197929777776
B4GALT2	8704	0.0893913783910494	-0.444479452222226
MUC1	4582	0.0894581400128021	-0.636754872333332
		0.0895151543676358	0.7157617905
RUSC2	9853	0.0895151543676358	0.399698039666665
NDRG3	57446	0.0895376308108232	0.824469623500002
C12orf29	91298	0.0895476617900286	-0.563329523666666
		0.0895476617900286	0.403108667444446
		0.0895721483714449	-0.536344920722221
ARCN1	372	0.0895721483714449	0.565696244
		0.0895721483714449	-1.0235310465
LOXL2	4017	0.0895919928162954	0.365129589833334
		0.0896288280564299	0.364065035666666
CAV1	857	0.0898572917927886	-1.01630174377778
REEP3	221035	0.0898572917927886	0.981326840388891
		0.0898572917927886	-0.876431925722224
		0.0899538182381155	-0.479456179055557
		0.0899637910955961	-0.587666623833333
		0.0900807871141631	1.29932222305556
		0.0900807871141631	-0.649558301500001
NR2F1	7025	0.0900807871141631	0.498673272611112
ECHS1	1892	0.0900807871141631	-0.463424423111109
WNT2B	7482	0.0900807871141631	0.388288355222222
		0.0900807871141631	0.835562339055556
		0.0901318637803708	0.840690220499999
CWF19L2	143884	0.0901853798000259	-0.585468769444444
HDGF	3068	0.0903048643183445	-0.371175724666671
		0.0903172943375919	-0.808076366222222
COPB1	1315	0.0903231293642068	-0.311625158055552
LOC101927051	101927051	0.0903231293642068	0.426036746666667
		0.0903516418740895	-0.770495055444444
RNF216	54476	0.0903595109020632	0.349789476000001
MLXIP	22877	0.0904672799428191	0.531480441333334
DUSP27	92235	0.0904969245660798	-0.546092584555553
		0.0904969245660798	-0.930441270166666
C11orf84	144097	0.0905581135962006	-0.344303847222223
FAM155B	27112	0.0905581135962006	0.443848471499999
TSC2	7249	0.0905638341621308	0.306227826500001
SMG6	23293	0.0905638341621308	-0.417101236833333
TRAPPC3	27095	0.0905827728807904	0.43040582638889
FLJ37201	283011	0.0905827728807904	-0.305828046388889
SAMD9	54809	0.090643550872718	0.642088786666667
EIF4EBP1	1978	0.0907286370531931	0.353491556666667
MDK	4192	0.0907286370531931	-0.737365266166667
		0.0907592436281279	0.47586879
		0.0907733171067146	-1.17428684272222
		0.0908157481809733	-0.788981616944444
		0.0908157481809733	0.607501577555556
IQCK	124152	0.0908157481809733	-0.647008516888888
		0.0909018337167803	-0.876542209722223
KMT5A	387893	0.0909598020018904	-0.456708799000002
KRT35	3886	0.0909691377501367	0.399574665611112
CYFIP1	23191	0.0910828445543522	0.580942210166666
APOPT1	84334	0.0910828445543522	0.354773045999998
LRRC17	10234	0.0910963108015699	-0.493128567888889
EDEM1	9695	0.0911805044566003	-0.464400243722224
PIM2	11040	0.0913514258157619	-0.604110210777776
		0.0913737582690883	-0.550083280055556
MTX2	10651	0.09138020346592	-0.614329553833334
MID1	4281	0.0913820108096002	-0.312517728666666
CPSF3L	54973	0.0914217567736074	0.336732147277777
PRSS30P	124221	0.0914217567736074	0.408183055777778
		0.0914217567736074	-0.403409062
NT5E	4907	0.0914629597645195	-0.97085498161111
		0.0914715061217744	-0.377478232444442
		0.0914715061217744	0.532068090333335
TNFSF18	8995	0.0914877098208451	-0.510010693555556
FHIT	2272	0.0915551286540715	-0.793992720055555
		0.0915752325687638	-0.698028161499999
ATP6V0D2	245972	0.0915788390877996	-0.330646652111111
OR13H1	347468	0.0915809707154448	0.304288511222222
SPATA31A5///SPATA31A3///SPATA31A1///SPATA31C2///LOC642943///SPATA31C1///SPATA31A6///SPATA31A7	727905///727830///647060///645961///642943///441452///389730///26165	0.0915961977178473	0.251389335277779
NCBP1	4686	0.0915961977178473	-0.505127452222226
		0.0915973185394655	-0.803732845555555
		0.091608647177664	-1.022331014
CERS1///GDF1///CERS1///GDF1	10715///2657///10715///2657	0.091608647177664	0.332522933888888
FBXW5	54461	0.091608647177664	0.340755394388888
ZBTB10	65986	0.0916693763513707	-0.632855294277777
		0.0917605677497452	0.211933522499999
		0.0918292835167773	-0.553568373333333
VPS33B	26276	0.0919467340199423	-0.418300771777776
BSN	8927	0.0919467340199423	0.347856908333335
STOX2	56977	0.0919467340199423	-0.311631610388889
ATP10D	57205	0.0919467340199423	0.600586301499998
TESK1	7016	0.0919996267510065	0.351154254111108
GCLM	2730	0.0920233183949321	-0.829080710611111
SLC8A2	6543	0.0920241367937815	0.405687796833331
FRMD8	83786	0.0920241367937815	0.385505391666668
		0.0920241367937815	-1.24806760911111
HERC2P9///HERC2P2///HERC2P3///HERC2	440248///400322///283755///8924	0.0920480566325165	-0.663756404333336
		0.0920768096039169	0.42343975138889
		0.0920768096039169	-0.774766579166666
PMS2	5395	0.0920768096039169	-0.544150299055557
TMEM62	80021	0.0920810365904305	0.55799531811111
		0.0923019379485083	1.52372929822222
		0.0923019379485083	0.638133955333334
		0.0923864296092593	0.557268292111113
		0.0924119805099457	0.575804640500001
		0.0924119805099457	0.499116461777779
TIA1	7072	0.0924119805099457	-0.423608777277778
STX8	9482	0.0924119805099457	0.459809109555556
FGGY	55277	0.0924715609942361	-0.506526799722224
KRT82	3888	0.0924965147221613	0.399645515
UAP1L1	91373	0.0925873859689632	0.464248926555553
FRMPD2	143162	0.0925873859689632	0.302467609777778
SLC25A39	51629	0.0926482455676797	-0.661309336222227
TAPBP	6892	0.0926482455676797	0.451401272111109
		0.0926594743985878	-0.754499170166667
RP1	6101	0.0926634582877645	0.212834049888889
STARD5	80765	0.0926634582877645	0.617387379222223
MEF2C	4208	0.0926634582877645	0.86372801933334
KRT8	3856	0.0926634582877645	-0.851432972500001
		0.0926634582877645	0.589850329166667
		0.0926634582877645	0.296582135611111
SOX11	6664	0.0926634582877645	0.345317184000002
		0.092672277090002	0.684128522722223
ERCC8	1161	0.0927795790896155	0.617972042944445
PLOD3	8985	0.0928149329052766	0.423918242833334
UBE2D3	7323	0.0928460075056166	1.63808907038889
STX18	53407	0.0929101707079905	0.616460793222223
IFI44	10561	0.0929101707079905	1.097223191
THEMIS	387357	0.0929101707079905	-0.686277731222222
RPUSD1	113000	0.0929101707079905	0.38297247938889
PLEKHM2	23207	0.0929101707079905	0.430430484944442
CWC15	51503	0.0929101707079905	0.889910891611112
		0.0929117791967218	0.673136048722225
SCARNA7	677767	0.0929950625129209	-1.14114937677778
GRAMD4	23151	0.0929950625129209	0.396490075333331
RWDD4	201965	0.0931458492103397	0.884269934555556
LAMTOR3	8649	0.093151047569195	0.534589214444444
		0.093151047569195	-0.653171061666665
SDE2	163859	0.093151047569195	-0.562207496388891
		0.0932620640012977	0.333987603666667
LMAN2L	81562	0.093286413428853	-0.851038889722222
MNAT1	4331	0.093286413428853	-0.738967263777778
CDK5R1	8851	0.0933782431798228	0.494888067444445
		0.093385158229895	0.245693302388888
RPL7L1	285855	0.0934279791999869	-0.874797119000002
		0.0935158549038275	-0.73723249288889
		0.0936518970902722	0.3927954365
MGC40069///TRAV8-3	348035///28683	0.0936596861486076	-0.428386774055555
		0.0936596861486076	-1.59426463894445
NCAPH2	29781	0.0936810323405582	-0.426354489777778
		0.0936810323405582	0.557139130833335
RPS27A	6233	0.0936810323405582	-1.06038665472222
		0.0936810323405582	0.535750191055555
		0.0937014475183188	-1.14087336266667
		0.0938504577699842	-0.699919964777777
		0.0938704312237839	-0.954124398222223
REN	5972	0.0938760383664922	-0.485920987444445
OR10A4	283297	0.0938760383664922	0.360274352277778
ALPK2	115701	0.0939398352882074	0.344292391166666
SHMT2	6472	0.0939633816073422	-0.476110379388889
P2RX5-TAX1BP3///TAX1BP3	100533970///30851	0.0940762826486892	0.401170714777781
		0.0941075337059057	-1.03407791505556
PIGV	55650	0.0941349192486677	-0.516565762333332
GTF2A1	2957	0.0941349192486677	0.594685909166665
		0.0942761661827627	0.500896974777779
RALBP1	10928	0.0942761661827627	-0.578655946055556
		0.0942761661827627	-0.631939028333333
DDC	1644	0.0943530709803819	0.372040429222223
		0.0943530709803819	-0.780745505
EMC7	56851	0.0943537799896082	0.392673503000003
MT1E	4493	0.0944722126056341	0.487195462611113
PPM1H	57460	0.0944722126056341	-0.575817610944442
		0.0945499157722673	0.52207325338889
ADAMTS14	140766	0.0945518711925894	-0.493611427111111
SLTM	79811	0.094631750382595	-0.364434657222221
		0.0946575926629325	-1.01919029283333
		0.094660235079117	-0.323120666944446
		0.094660235079117	0.377329021666663
ARHGAP1	392	0.0947176505497655	0.415946003388887
ZCCHC8	55596	0.0947176505497655	0.324287437000002
TMED10P1	286102	0.0947176505497655	1.45228577205556
FOXO1	2308	0.0947200525874657	0.534378704166666
HELZ	9931	0.0947200525874657	0.436287042111111
ZNF112	7771	0.0948434152546176	-0.648452707444445
SLC7A9	11136	0.0948667389468761	-0.436042154555557
CTNNA1	1495	0.0948667389468761	0.538792277055554
TGIF2-C20orf24///C20orf24	100527943///55969	0.0948667389468761	0.825971506333332
PLD6	201164	0.0948667389468761	-0.434468583777777
WDR24	84219	0.0948732410778885	0.358820546611112
FLII	2314	0.0949720827213032	0.369480485444443
		0.0949720827213032	-0.450365407666667
HMGCS1	3157	0.0949720827213032	-0.589032492555555
PARP8	79668	0.0949720827213032	0.708820289277776
TTLL7	79739	0.0950152079171998	-0.772327705833333
SNED1	25992	0.0950201078488544	0.485134861944446
PUS3	83480	0.0950206213694615	0.662275740777779
TCF4	6925	0.0950384419946255	-0.862848791722223
CENPW	387103	0.0950384419946255	-0.569182988833333
SRCAP	10847	0.0950721577131401	0.36098471261111
		0.095126358129251	-0.4438935885
TOMM40L	84134	0.0951303766868134	0.432116989888887
LYRM9	201229	0.0951303766868134	-0.865356235666668
		0.0951303766868134	0.420470400222222
AIPL1	23746	0.095135328274261	0.470118435388889
		0.0952998560900599	-0.696095436833332
GAST	2520	0.0953021036880625	0.452046612722223
ANXA6	309	0.0953021036880625	0.691772191055556
CNOT4	4850	0.0953126070008789	0.827022022222224
LEPROT///LEPR	54741///3953	0.0953549093162543	-0.6552105945
		0.0953850950730538	0.742543661833334
UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J	100134938///548644///246721///84820///5439	0.0954042759836721	0.532130663388891
CCDC154	645811	0.0954619735344574	0.350435623222221
		0.0954619735344574	1.21038015433334
CNKSR2	22866	0.0955730419436633	-0.671803512777781
		0.0955730419436633	0.416416760500001
DNAH6	1768	0.0957166786124549	-0.576356413944446
		0.0957168709176724	-1.23767806083333
OPTN	10133	0.0957220492277313	-0.727483119388888
COX14	84987	0.0957297485164319	0.434077222222223
ZNF382	84911	0.0957393535686086	-1.26412230916667
FAM102B	284611	0.0957887535982241	0.533086159277779
VWDE	221806	0.0957904788016764	-0.689162353722224
ZNF646	9726	0.0957904788016764	0.318455563833333
TREML1	340205	0.0958633761658448	0.723161951444445
CCDC142	84865	0.0960434144562218	0.417423593277777
CDC26	246184	0.0960541125084062	0.673331508499999
		0.0960541125084062	-1.44433562
RGL1	23179	0.0960541125084062	0.9654877495
NR2F6	2063	0.0960541125084062	0.575663929444446
KRT4	3851	0.0960541125084062	0.343313135222222
IGFL1	374918	0.0960541125084062	0.366684281722219
MYOG	4656	0.0960541125084062	0.436719893444444
PABPC1P2	728773	0.0960541125084062	0.410524190666667
UBA2	10054	0.0960541125084062	-0.409085984944445
PRR14	78994	0.0960960390463176	0.306552180222222
SLC10A4	201780	0.0961393051474831	0.427409771777777
		0.096268468592342	0.410416065166668
FKBP11	51303	0.096268468592342	-0.459732836333333
ELP2	55250	0.0963595001122168	-0.48875160038889
		0.0963595001122168	-0.392597037555554
CCDC191	57577	0.0963595001122168	-0.440345098944445
VTRNA1-1	56664	0.0963657307931588	1.35983089116667
OSGIN1	29948	0.0963887414430936	0.327330576888889
INTU	27152	0.0965262882393552	-0.628997942888889
SCUBE2	57758	0.0965262882393552	0.346079540222223
LAIR1	3903	0.0965373521494244	-0.555345175000001
		0.0965888857614556	-0.44254976188889
CCDC27	148870	0.0966052576131737	0.420159367555556
KRR1	11103	0.0966194317448335	-0.678988349333337
ATPAF2	91647	0.0966204892397285	0.40465648938889
TERT	7015	0.0966279268865242	0.383707058222224
C1orf123	54987	0.0966621105180451	-0.260068820055553
		0.0966621105180451	0.960981514777778
TBCK	93627	0.0966741621494214	-0.612036971333331
SSR2	6746	0.0966741621494214	0.493531109444442
SWT1	54823	0.0966881176351788	0.863837445055556
ADAM9	8754	0.0966906094128543	1.12438803483334
		0.0967094847379843	0.396490555166666
		0.0967388435296348	0.307468736555556
FAM89A	375061	0.096778269434666	0.541722521444444
SLC7A4	6545	0.096778269434666	0.596895967388889
TLL2	7093	0.0968264465812788	0.400815393888887
		0.0968514789752692	0.285870088722221
RAB5B	5869	0.096971291954162	0.525256280944447
ATP2B4	493	0.0969897665846869	-0.603280615333331
RPIA	22934	0.0971598565117521	-0.936872400388888
TTF1	7270	0.0971954692763475	-0.597226014444443
HECTD3	79654	0.0971954692763475	0.376313179500003
PMVK	10654	0.0972135234775759	-0.656005571722222
ANAPC5	51433	0.0972469032027141	-0.361540570166666
MSANTD4	84437	0.0973080951552189	-0.627163511666668
		0.0974892158401538	-1.13438066638889
AHCTF1P1///AHCTF1	285116///25909	0.0975007986457408	-0.428530199888891
		0.0975398792269208	-0.405288575055554
RPP38	10557	0.0975526412254102	1.14589201122222
SF3A2	8175	0.0975690504646485	-0.390211134444443
		0.0975690504646485	-0.90492324238889
SNX6	58533	0.0975690504646485	0.434887519277776
TMCO2	127391	0.0975729931703029	0.313042863444444
GOLGA7	51125	0.0975808324787538	0.290809144666669
RAI1	10743	0.0975971596032416	-0.395337918000002
BLOC1S3	388552	0.0976345243939474	0.438454888222224
BBS7	55212	0.09766490333212	0.791177706333333
WAC	51322	0.0976656706622779	0.653248240777781
LYZL4	131375	0.0977808028419606	0.442114762833334
PPP1R7	5510	0.0978415242922144	0.734292173388889
